AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,26,9,3,6,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,27,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,28,12,6,6,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,29,5,2,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,30,12,4,8,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,31,6,0,6,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,32,7,3,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,33,5,1,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,34,6,3,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,35,5,4,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,36,9,4,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,37,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,38,4,2,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,39,5,4,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,40,8,3,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,41,4,2,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,42,4,4,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,43,7,4,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,44,6,5,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,45,10,6,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,46,6,4,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,47,9,5,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,48,7,5,2,0
